Toronto Water,TW-Wastewater Collection & Treatment,TW-Wastewater Treatment,Materials & Supplies,200A,49560806,
Toronto Water,TW-Wastewater Collection & Treatment,TW-Wastewater Treatment,Other Expenditures,650A,7929802,
Toronto Water,TW-Wastewater Collection & Treatment,TW-Wastewater Treatment,Salaries And Benefits,100A,54514056,
Toronto Water,TW-Wastewater Collection & Treatment,TW-Wastewater Treatment,Service And Rent,400A,27383199,
Toronto Water,TW-Water Treatment & Supply,TW-Water Distribution,Contribution To Reserves/Reserve Funds,510A,395500195,
Toronto Water,TW-Water Treatment & Supply,TW-Water Distribution,Equipment,300A,442326,
Toronto Water,TW-Water Treatment & Supply,TW-Water Distribution,Inter-Divisional Charges,700A,20234223,
Toronto Water,TW-Water Treatment & Supply,TW-Water Distribution,Materials & Supplies,200A,3496674,
Toronto Water,TW-Water Treatment & Supply,TW-Water Distribution,Other Expenditures,650A,216950,
Toronto Water,TW-Water Treatment & Supply,TW-Water Distribution,Salaries And Benefits,100A,44913270,
Toronto Water,TW-Water Treatment & Supply,TW-Water Distribution,Service And Rent,400A,20771856,
Toronto Water,TW-Water Treatment & Supply,Water Treatment,Contribution To Reserves/Reserve Funds,510A,-57913063,Non-normal value
Toronto Water,TW-Water Treatment & Supply,Water Treatment,Equipment,300A,314615,
Toronto Water,TW-Water Treatment & Supply,Water Treatment,Inter-Divisional Charges,700A,13115784,
Toronto Water,TW-Water Treatment & Supply,Water Treatment,Materials & Supplies,200A,45423915,
Toronto Water,TW-Water Treatment & Supply,Water Treatment,Other Expenditures,650A,7042513,
Toronto Water,TW-Water Treatment & Supply,Water Treatment,Salaries And Benefits,100A,29166286,
Toronto Water,TW-Water Treatment & Supply,Water Treatment,Service And Rent,400A,4619719,
Toronto Zoo,Zoo Conservation & Science,Zoo Conservation & Science,Contribution To Reserves/Reserve Funds,510A,10930,
Toronto Zoo,Zoo Conservation & Science,Zoo Conservation & Science,Equipment,300A,131449,
Toronto Zoo,Zoo Conservation & Science,Zoo Conservation & Science,Materials & Supplies,200A,2149364,
Toronto Zoo,Zoo Conservation & Science,Zoo Conservation & Science,Salaries And Benefits,100A,13256276,
Toronto Zoo,Zoo Conservation & Science,Zoo Conservation & Science,Service And Rent,400A,2262799,
Toronto Zoo,Zoo Fundraising & Strategic Partnerships,Zoo Fundraising & Strategic Partnerships,Contribution To Reserves/Reserve Funds,510A,1874,
Toronto Zoo,Zoo Fundraising & Strategic Partnerships,Zoo Fundraising & Strategic Partnerships,Equipment,300A,10927,
Toronto Zoo,Zoo Fundraising & Strategic Partnerships,Zoo Fundraising & Strategic Partnerships,Materials & Supplies,200A,518527,
Toronto Zoo,Zoo Fundraising & Strategic Partnerships,Zoo Fundraising & Strategic Partnerships,Salaries And Benefits,100A,1121492,
Toronto Zoo,Zoo Fundraising & Strategic Partnerships,Zoo Fundraising & Strategic Partnerships,Service And Rent,400A,1239800,
Toronto Zoo,Zoo Visitor Services,Zoo Visitor Services,Contribution To Reserves/Reserve Funds,510A,1027623,
Toronto Zoo,Zoo Visitor Services,Zoo Visitor Services,Equipment,300A,193523,
Toronto Zoo,Zoo Visitor Services,Zoo Visitor Services,Materials & Supplies,200A,5469648,
Toronto Zoo,Zoo Visitor Services,Zoo Visitor Services,Salaries And Benefits,100A,14567002,
Toronto Zoo,Zoo Visitor Services,Zoo Visitor Services,Service And Rent,400A,8632933,
Transportation Services,TP-Permits & Applications,Construction Permits,Contribution To Reserves/Reserve Funds,510A,32873,
Transportation Services,TP-Permits & Applications,Construction Permits,Equipment,300A,5666,
Transportation Services,TP-Permits & Applications,Construction Permits,Inter-Divisional Charges,700A,195871,
Transportation Services,TP-Permits & Applications,Construction Permits,Materials & Supplies,200A,108618,
Transportation Services,TP-Permits & Applications,Construction Permits,Other Expenditures,650A,38450,
Transportation Services,TP-Permits & Applications,Construction Permits,Salaries And Benefits,100A,4665098,
Transportation Services,TP-Permits & Applications,Construction Permits,Service And Rent,400A,95479,
Transportation Services,TP-Permits & Applications,Development Review Applications,Contribution To Reserves/Reserve Funds,510A,1117,
Transportation Services,TP-Permits & Applications,Development Review Applications,Equipment,300A,7955,
Transportation Services,TP-Permits & Applications,Development Review Applications,Inter-Divisional Charges,700A,51455,
Transportation Services,TP-Permits & Applications,Development Review Applications,Materials & Supplies,200A,115973,
Transportation Services,TP-Permits & Applications,Development Review Applications,Other Expenditures,650A,17,
Transportation Services,TP-Permits & Applications,Development Review Applications,Salaries And Benefits,100A,2806303,
Transportation Services,TP-Permits & Applications,Development Review Applications,Service And Rent,400A,61220,
Transportation Services,TP-Permits & Applications,Parking Permits,Contribution To Reserves/Reserve Funds,510A,28790,
Transportation Services,TP-Permits & Applications,Parking Permits,Equipment,300A,11993,
Transportation Services,TP-Permits & Applications,Parking Permits,Inter-Divisional Charges,700A,497263,
Transportation Services,TP-Permits & Applications,Parking Permits,Materials & Supplies,200A,121001,
Transportation Services,TP-Permits & Applications,Parking Permits,Other Expenditures,650A,230940,
Transportation Services,TP-Permits & Applications,Parking Permits,Salaries And Benefits,100A,3990891,
Transportation Services,TP-Permits & Applications,Parking Permits,Service And Rent,400A,277242,
Transportation Services,TP-Permits & Applications,Street Events,Contribution To Reserves/Reserve Funds,510A,14748,
Transportation Services,TP-Permits & Applications,Street Events,Equipment,300A,6754,
Transportation Services,TP-Permits & Applications,Street Events,Inter-Divisional Charges,700A,153860,
Transportation Services,TP-Permits & Applications,Street Events,Materials & Supplies,200A,112338,
Transportation Services,TP-Permits & Applications,Street Events,Other Expenditures,650A,29966,
Transportation Services,TP-Permits & Applications,Street Events,Salaries And Benefits,100A,1935540,
Transportation Services,TP-Permits & Applications,Street Events,Service And Rent,400A,188588,
Transportation Services,TP-Road & Sidewalk Management,"Infrastructure Planning, Programming & Budgeting",Contribution To Reserves/Reserve Funds,510A,7793,
Transportation Services,TP-Road & Sidewalk Management,"Infrastructure Planning, Programming & Budgeting",Equipment,300A,46547,
Transportation Services,TP-Road & Sidewalk Management,"Infrastructure Planning, Programming & Budgeting",Inter-Divisional Charges,700A,93026,
Transportation Services,TP-Road & Sidewalk Management,"Infrastructure Planning, Programming & Budgeting",Materials & Supplies,200A,16770,
Transportation Services,TP-Road & Sidewalk Management,"Infrastructure Planning, Programming & Budgeting",Other Expenditures,650A,17,
Transportation Services,TP-Road & Sidewalk Management,"Infrastructure Planning, Programming & Budgeting",Salaries And Benefits,100A,5371504,
Transportation Services,TP-Road & Sidewalk Management,"Infrastructure Planning, Programming & Budgeting",Service And Rent,400A,220539,
Transportation Services,TP-Road & Sidewalk Management,Patrols & Investigations,Contribution To Reserves/Reserve Funds,510A,51773,
Transportation Services,TP-Road & Sidewalk Management,Patrols & Investigations,Equipment,300A,5297,
Transportation Services,TP-Road & Sidewalk Management,Patrols & Investigations,Inter-Divisional Charges,700A,146238,
Transportation Services,TP-Road & Sidewalk Management,Patrols & Investigations,Materials & Supplies,200A,104098,
Transportation Services,TP-Road & Sidewalk Management,Patrols & Investigations,Other Expenditures,650A,17,
Transportation Services,TP-Road & Sidewalk Management,Patrols & Investigations,Salaries And Benefits,100A,5746671,
Transportation Services,TP-Road & Sidewalk Management,Patrols & Investigations,Service And Rent,400A,108539,
Transportation Services,TP-Road & Sidewalk Management,Pedestrian & Cycling Infrastructure & Programs,Equipment,300A,35367,
Transportation Services,TP-Road & Sidewalk Management,Pedestrian & Cycling Infrastructure & Programs,Inter-Divisional Charges,700A,78807,
Transportation Services,TP-Road & Sidewalk Management,Pedestrian & Cycling Infrastructure & Programs,Materials & Supplies,200A,25692,
Transportation Services,TP-Road & Sidewalk Management,Pedestrian & Cycling Infrastructure & Programs,Other Expenditures,650A,105496,
Transportation Services,TP-Road & Sidewalk Management,Pedestrian & Cycling Infrastructure & Programs,Salaries And Benefits,100A,2875944,
Transportation Services,TP-Road & Sidewalk Management,Pedestrian & Cycling Infrastructure & Programs,Service And Rent,400A,376127,
Transportation Services,TP-Road & Sidewalk Management,Public Realm Improvements & Programs,Contribution To Reserves/Reserve Funds,510A,25712,
Transportation Services,TP-Road & Sidewalk Management,Public Realm Improvements & Programs,Equipment,300A,208743,
Transportation Services,TP-Road & Sidewalk Management,Public Realm Improvements & Programs,Inter-Divisional Charges,700A,1622680,
Transportation Services,TP-Road & Sidewalk Management,Public Realm Improvements & Programs,Materials & Supplies,200A,140070,
Transportation Services,TP-Road & Sidewalk Management,Public Realm Improvements & Programs,Other Expenditures,650A,390007,
Transportation Services,TP-Road & Sidewalk Management,Public Realm Improvements & Programs,Salaries And Benefits,100A,4213354,
Transportation Services,TP-Road & Sidewalk Management,Public Realm Improvements & Programs,Service And Rent,400A,2397371,
Transportation Services,TP-Road & Sidewalk Management,Road & Sidewalk Repairs & Cleaning,Contribution To Reserves/Reserve Funds,510A,10708715,
Transportation Services,TP-Road & Sidewalk Management,Road & Sidewalk Repairs & Cleaning,Equipment,300A,84212,
Transportation Services,TP-Road & Sidewalk Management,Road & Sidewalk Repairs & Cleaning,Inter-Divisional Charges,700A,6582756,
Transportation Services,TP-Road & Sidewalk Management,Road & Sidewalk Repairs & Cleaning,Materials & Supplies,200A,3115546,
Transportation Services,TP-Road & Sidewalk Management,Road & Sidewalk Repairs & Cleaning,Other Expenditures,650A,17,
Transportation Services,TP-Road & Sidewalk Management,Road & Sidewalk Repairs & Cleaning,Salaries And Benefits,100A,32958301,
Transportation Services,TP-Road & Sidewalk Management,Road & Sidewalk Repairs & Cleaning,Service And Rent,400A,67430883,
Transportation Services,TP-Road & Sidewalk Management,Winter Operations,Contribution To Reserves/Reserve Funds,510A,11442322,
Transportation Services,TP-Road & Sidewalk Management,Winter Operations,Equipment,300A,61452,
Transportation Services,TP-Road & Sidewalk Management,Winter Operations,Inter-Divisional Charges,700A,3835277,
Transportation Services,TP-Road & Sidewalk Management,Winter Operations,Materials & Supplies,200A,12152394,
Transportation Services,TP-Road & Sidewalk Management,Winter Operations,Other Expenditures,650A,17,
Transportation Services,TP-Road & Sidewalk Management,Winter Operations,Salaries And Benefits,100A,11363741,
Transportation Services,TP-Road & Sidewalk Management,Winter Operations,Service And Rent,400A,60212263,
Transportation Services,TP-Transportation Safety & Operations,Traffic Signal Installation & Maintenance,Contribution To Reserves/Reserve Funds,510A,1401393,
Transportation Services,TP-Transportation Safety & Operations,Traffic Signal Installation & Maintenance,Equipment,300A,6125,
Transportation Services,TP-Transportation Safety & Operations,Traffic Signal Installation & Maintenance,Inter-Divisional Charges,700A,209715,
Transportation Services,TP-Transportation Safety & Operations,Traffic Signal Installation & Maintenance,Materials & Supplies,200A,25528344,
Transportation Services,TP-Transportation Safety & Operations,Traffic Signal Installation & Maintenance,Other Expenditures,650A,17,
Transportation Services,TP-Transportation Safety & Operations,Traffic Signal Installation & Maintenance,Salaries And Benefits,100A,1949912,
Transportation Services,TP-Transportation Safety & Operations,Traffic Signal Installation & Maintenance,Service And Rent,400A,23739871,
