Toronto Employment & Social Services,SS-Employment Services,Develop and implement integrated employment strategies,Service And Rent,400A,Expenses,"(641,998)"
Toronto Employment & Social Services,SS-Employment Services,Plan and manage employment and career services,Contribution From Reserves/Reserve Funds,930A,Revenues,"(1,349,250)"
Toronto Employment & Social Services,SS-Employment Services,Plan and manage employment and career services,Contribution To Reserves/Reserve Funds,510A,Expenses,"130,649"
Toronto Employment & Social Services,SS-Employment Services,Plan and manage employment and career services,Equipment,300A,Expenses,"139,463"
Toronto Employment & Social Services,SS-Employment Services,Plan and manage employment and career services,Inter-Divisional Charges,700A,Expenses,"374,699"
Toronto Employment & Social Services,SS-Employment Services,Plan and manage employment and career services,Inter-Divisional Recoveries,750A,Revenues,"(60,382)"
Toronto Employment & Social Services,SS-Employment Services,Plan and manage employment and career services,Materials & Supplies,200A,Expenses,"330,020"
Toronto Employment & Social Services,SS-Employment Services,Plan and manage employment and career services,Other Expenditures,650A,Expenses,"10,200,000"
Toronto Employment & Social Services,SS-Employment Services,Plan and manage employment and career services,Provincial Subsidies,805A,Revenues,"(48,375,792)"
Toronto Employment & Social Services,SS-Employment Services,Plan and manage employment and career services,Salaries And Benefits,100A,Expenses,"32,345,358"
Toronto Employment & Social Services,SS-Employment Services,Plan and manage employment and career services,Service And Rent,400A,Expenses,"25,600,516"
Toronto Employment & Social Services,SS-Financial Supports,Financial and employment benefits administration,Contribution From Reserves/Reserve Funds,930A,Revenues,"(13,224,031)"
Toronto Employment & Social Services,SS-Financial Supports,Financial and employment benefits administration,Contribution To Reserves/Reserve Funds,510A,Expenses,"6,966,574"
Toronto Employment & Social Services,SS-Financial Supports,Financial and employment benefits administration,Equipment,300A,Expenses,"67,812"
Toronto Employment & Social Services,SS-Financial Supports,Financial and employment benefits administration,Inter-Divisional Charges,700A,Expenses,"22,226,609"
Toronto Employment & Social Services,SS-Financial Supports,Financial and employment benefits administration,Inter-Divisional Recoveries,750A,Revenues,"(50,035)"
Toronto Employment & Social Services,SS-Financial Supports,Financial and employment benefits administration,Materials & Supplies,200A,Expenses,"13,259,967"
Toronto Employment & Social Services,SS-Financial Supports,Financial and employment benefits administration,Other Expenditures,650A,Expenses,"776,226,895"
Toronto Employment & Social Services,SS-Financial Supports,Financial and employment benefits administration,Other Subsidies,820A,Revenues,"(6,799,500)"
Toronto Employment & Social Services,SS-Financial Supports,Financial and employment benefits administration,Provincial Subsidies,805A,Revenues,"(784,777,885)"
Toronto Employment & Social Services,SS-Financial Supports,Financial and employment benefits administration,Salaries And Benefits,100A,Expenses,"26,919,681"
Toronto Employment & Social Services,SS-Financial Supports,Financial and employment benefits administration,Service And Rent,400A,Expenses,"62,285,716"
Toronto Employment & Social Services,SS-Financial Supports,Financial and employment benefits administration,Sundry and Other Revenues,940A,Revenues,"(17,800,000)"
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Eligibility determination and case management,Contribution From Reserves/Reserve Funds,930A,Revenues,"(266,875)"
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Eligibility determination and case management,Contribution To Reserves/Reserve Funds,510A,Expenses,"378,659"
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Eligibility determination and case management,Equipment,300A,Expenses,"286,788"
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Eligibility determination and case management,Inter-Divisional Charges,700A,Expenses,"667,818"
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Eligibility determination and case management,Inter-Divisional Recoveries,750A,Revenues,"(107,618)"
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Eligibility determination and case management,Materials & Supplies,200A,Expenses,"625,633"
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Eligibility determination and case management,Provincial Subsidies,805A,Revenues,"(26,861,425)"
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Eligibility determination and case management,Salaries And Benefits,100A,Expenses,"57,474,617"
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Eligibility determination and case management,Service And Rent,400A,Expenses,"(22,515,225)"
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Provide Individualized Employment Service Planning,Contribution From Reserves/Reserve Funds,930A,Revenues,"(392,875)"
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Provide Individualized Employment Service Planning,Contribution To Reserves/Reserve Funds,510A,Expenses,"305,305"
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Provide Individualized Employment Service Planning,Equipment,300A,Expenses,"382,390"
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Provide Individualized Employment Service Planning,Inter-Divisional Charges,700A,Expenses,"812,289"
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Provide Individualized Employment Service Planning,Inter-Divisional Recoveries,750A,Revenues,"(130,899)"
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Provide Individualized Employment Service Planning,Materials & Supplies,200A,Expenses,"471,457"
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Provide Individualized Employment Service Planning,Provincial Subsidies,805A,Revenues,"(54,098,260)"
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Provide Individualized Employment Service Planning,Salaries And Benefits,100A,Expenses,"68,082,261"
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Provide Individualized Employment Service Planning,Service And Rent,400A,Expenses,"26,747,572"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Citizen First Response Education,Contribution To Capital,505A,Expenses,"4,536"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Citizen First Response Education,Contribution To Reserves/Reserve Funds,510A,Expenses,"25,654"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Citizen First Response Education,Equipment,300A,Expenses,"12,453"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Citizen First Response Education,Inter-Divisional Charges,700A,Expenses,"106,999"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Citizen First Response Education,Inter-Divisional Recoveries,750A,Revenues,"(416,244)"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Citizen First Response Education,Materials & Supplies,200A,Expenses,"214,047"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Citizen First Response Education,Provincial Subsidies,805A,Revenues,"(605,547)"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Citizen First Response Education,Salaries And Benefits,100A,Expenses,"1,170,155"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Citizen First Response Education,Service And Rent,400A,Expenses,"486,220"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Citizen First Response Education,Sundry and Other Revenues,940A,Revenues,"(1,045)"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Citizen First Response Education,Transfers From Capital,920A,Revenues,(900)
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Citizen First Response Education,User Fees & Donations,850A,Revenues,"(470,953)"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Community Healthcare Outreach & Referral,Contribution To Capital,505A,Expenses,756
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Community Healthcare Outreach & Referral,Contribution To Reserves/Reserve Funds,510A,Expenses,"70,105"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Community Healthcare Outreach & Referral,Equipment,300A,Expenses,"54,572"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Community Healthcare Outreach & Referral,Inter-Divisional Charges,700A,Expenses,"42,621"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Community Healthcare Outreach & Referral,Inter-Divisional Recoveries,750A,Revenues,(540)
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Community Healthcare Outreach & Referral,Materials & Supplies,200A,Expenses,"27,174"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Community Healthcare Outreach & Referral,Provincial Subsidies,805A,Revenues,"(1,000,542)"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Community Healthcare Outreach & Referral,Salaries And Benefits,100A,Expenses,"884,837"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Community Healthcare Outreach & Referral,Service And Rent,400A,Expenses,"222,669"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Community Healthcare Outreach & Referral,Sundry and Other Revenues,940A,Revenues,"(3,397)"
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Community Healthcare Outreach & Referral,Transfers From Capital,920A,Revenues,(225)
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Community Healthcare Outreach & Referral,User Fees & Donations,850A,Revenues,(89)
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,Contribution To Capital,505A,Expenses,"13,608"
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,Contribution To Reserves/Reserve Funds,510A,Expenses,"100,328"
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,Equipment,300A,Expenses,"10,666"
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,Inter-Divisional Charges,700A,Expenses,"203,044"
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,Inter-Divisional Recoveries,750A,Revenues,"(3,962)"
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,Materials & Supplies,200A,Expenses,"193,694"
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,Other Expenditures,650A,Expenses,197
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,Provincial Subsidies,805A,Revenues,"(3,506,809)"
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,Salaries And Benefits,100A,Expenses,"3,134,153"
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,Service And Rent,400A,Expenses,"85,145"
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,Sundry and Other Revenues,940A,Revenues,"(6,343)"
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,Transfers From Capital,920A,Revenues,"(1,650)"
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,User Fees & Donations,850A,Revenues,"(6,065)"
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,Contribution To Capital,505A,Expenses,"690,228"
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,Contribution To Reserves/Reserve Funds,510A,Expenses,"5,238,653"
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,Equipment,300A,Expenses,"616,264"
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,Inter-Divisional Charges,700A,Expenses,"6,935,966"
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,Inter-Divisional Recoveries,750A,Revenues,"(471,791)"
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,Materials & Supplies,200A,Expenses,"5,459,730"
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,Other Expenditures,650A,Expenses,"8,651"
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,Provincial Subsidies,805A,Revenues,"(86,333,216)"
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,Salaries And Benefits,100A,Expenses,"134,648,378"
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,Service And Rent,400A,Expenses,"6,416,874"
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,Sundry and Other Revenues,940A,Revenues,"(567,063)"
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,Transfers From Capital,920A,Revenues,"(71,550)"
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,User Fees & Donations,850A,Revenues,"(267,425)"
Toronto Paramedic Services,Blocked AM-City Emergency & Major Event Mass Casualty Care,Blocked AM-City Emergency & Major Event Mass Casualty Care,Contribution From Reserves/Reserve Funds,930A,Revenues,"(409,503)"
Toronto Paramedic Services,Blocked AM-City Emergency & Major Event Mass Casualty Care,Blocked AM-City Emergency & Major Event Mass Casualty Care,Contribution To Capital,505A,Expenses,"3,024"
